Yes,Male,between 25 and 34 years old,Tokyo,"I am a student and I work (internship, etc.)",iOS (iPhone),4 to 7 times per week,4 to 7 times per week,4 to 7 times per week,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), University/School","Lack of real-time updates, Poor route planning, usability, and/or unclear directions, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,A few times per month,Average,Good,Good,Terrible,Average,1,3,4,4,4,2,4,4,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,Every day,Good,Average,Average,Excellent,Bad,4,4,4,4,3,4,4,2,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 18 and 24 years old,Trento,I am employed,Android,4 to 7 times per week,I use it without a defined frequency,I do not use it,I use it without a defined frequency,Only on weekends,Only on weekends,I use it without a defined frequency,I do not use it,Bus + Train,I check the Internet.,"Home (own or relatives'), Leisure/Outing, University/School",Lack of real-time updates,Yes,,4 to 6 times per week,Good,Average,Bad,Excellent,Average,4,4,3,4,4,5,3,4,3,"More accurate or consistent real-time public transport updates, More detailed transit info (e.g. stop names, platform numbers)",No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Male,between 25 and 34 years old,Philadelphia,I am a student,iOS (iPhone),I use it without a defined frequency,1 to 3 times per week,1 to 3 times per week,1 to 3 times per week,I do not use it,I do not use it,I use it without a defined frequency,I do not use it,Bus + Train,"I check posted signage., I check the Internet., I check apps like Transit / Google / Apple Maps as well.","Leisure/Outing, University/School, Shopping center","Inaccurate or unreliable route and time data, Lack of real-time updates, Poor route planning, usability, and/or unclear directions, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,Every day,Good,Average,Average,Bad,Excellent,3,4,1,5,4,4,1,2,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,Every day,Bad,Bad,Terrible,Good,Average,4,3,2,4,4,4,5,2,5,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 18 and 24 years old,"Geneva, Switzerland","I am a student and I work (internship, etc.)",iOS (iPhone),1 to 3 times per month,4 to 7 times per week,I use it without a defined frequency,1 to 3 times per month,I do not use it,I do not use it,I use it without a defined frequency,I use it without a defined frequency,I do not combine public transport modes,I check the Internet.,"Work/Internship, Home (own or relatives'), University/School","Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,Every day,Bad,Bad,Average,Bad,Good,2,4,1,1,2,2,3,2,2,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)",Yes,,4 to 6 times per week,Excellent,Good,Excellent,Excellent,Average,5,5,4,5,4,5,4,4,5,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 35 and 44 years old,Pesaro - Italy,I am employed,Android,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,I do not combine public transport modes,"I check posted signage., I ask the people around me., I check the Internet.",Leisure/Outing,"Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,1 to 3 times per week,Bad,Bad,Excellent,Excellent,Good,5,5,2,2,4,2,5,5,2,"More customizable routing options (e.g. avoid stairs, reduce walking)",No,Not familiar with the interface,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,ancona,I am a student,"Both, I have more than one phone",4 to 7 times per week,1 to 3 times per week,I do not use it,I do not use it,I use it without a defined frequency,I use it without a defined frequency,I do not use it,Only on weekends,Bus + Bicycle/Elec. Scooter,"I ask the people around me., I check the Internet., I ask a friend.","Work/Internship, Leisure/Outing","Lack of real-time updates, Poor route planning, usability, and/or unclear directions",Yes,,Every day,Excellent,Good,Average,Average,Good,3,4,5,5,4,5,4,4,4,,Yes,,1 to 3 times per week,Terrible,Bad,Good,Excellent,Average,5,2,3,1,,1,5,3,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 35 and 44 years old,Catania,I am employed,Android,1 to 3 times per month,I do not use it,I do not use it,I do not use it,1 to 3 times per month,1 to 3 times per month,I do not use it,1 to 3 times per week,I do not combine public transport modes,I check the Internet.,"Work/Internship, Leisure/Outing","Inaccurate or unreliable route and time data, Lack of real-time updates, Poor route planning, usability, and/or unclear directions",Yes,,Every day,Good,Good,Good,Average,Average,4,4,4,4,3,3,4,3,4,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,1 to 3 times per week,Good,Good,Good,Good,Average,4,4,4,4,4,4,4,3,5,"More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 45 and 54 years old,Milan,I am employed,Android,4 to 7 times per week,Only on weekends,4 to 7 times per week,1 to 3 times per month,1 to 3 times per month,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,Bus + Bicycle/Elec. Scooter,"I check posted signage., I check the Internet.",Work/Internship,Lack of real-time updates,Yes,,Every day,Average,Average,Good,Good,Good,4,4,3,4,4,3,3,4,4,More accurate or consistent real-time public transport updates,No,"Limited to Apple devices, Fewer transit details compared to Google Maps, Not familiar with the interface, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Male,between 35 and 44 years old,Milan,I am employed,Android,1 to 3 times per month,4 to 7 times per week,Only on weekends,1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,4 to 7 times per week,1 to 3 times per week,Bus + Bicycle/Elec. Scooter,"I ask the people around me., I check the Internet.","Work/Internship, Leisure/Outing",Lack of real-time updates,Yes,,Every day,Average,Good,Excellent,Excellent,Good,4,4,3,3,4,3,3,4,3,More accurate or consistent real-time public transport updates,Yes,,4 to 6 times per week,Good,Average,Average,Good,Average,3,3,4,3,3,4,3,4,5,"More detailed transit info (e.g. stop names, platform numbers)"
Yes,Female,between 45 and 54 years old,modena,I am employed,Android,I use it without a defined frequency,1 to 3 times per week,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,1 to 3 times per week,I do not combine public transport modes,I check the Internet.,"Work/Internship, Leisure/Outing","No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,4 to 6 times per week,Good,Average,Excellent,Excellent,Good,5,4,5,4,5,4,4,4,4,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route)",No,Limited to Apple devices,,,,,,,,,,,,,,,,
Yes,Male,between 18 and 24 years old,Piacenza,I am a student,iOS (iPhone),4 to 7 times per week,4 to 7 times per week,I use it without a defined frequency,I do not use it,I use it without a defined frequency,I use it without a defined frequency,I do not use it,1 to 3 times per week,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), University/School, Educational or training courses","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,1 to 3 times per week,Good,Average,Excellent,Good,Good,4,5,4,3,5,5,3,5,4,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)",Yes,,4 to 6 times per week,Good,Good,Average,Excellent,Good,5,4,4,4,5,5,5,3,5,"More accurate or consistent real-time public transport updates, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,"Padua, Italy",I am employed,"Both, I have more than one phone",1 to 3 times per month,1 to 3 times per week,1 to 3 times per week,1 to 3 times per month,I do not use it,I do not use it,I do not use it,I do not use it,Bus + Train,I check the Internet.,"Work/Internship, University/School","Poor route planning, usability, and/or unclear directions",Yes,,4 to 6 times per week,Excellent,Average,Good,Average,Bad,4,4,3,4,2,4,3,5,3,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,1 to 3 times per week,Average,Average,Bad,Terrible,Good,3,4,2,2,3,3,4,5,5,"More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Como,I am employed,iOS (iPhone),I use it without a defined frequency,Only on weekends,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Home (own or relatives'), Leisure/Outing","Lack of real-time updates, No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,1 to 3 times per week,Good,Average,Excellent,Good,Good,4,4,3,4,4,3,4,3,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,1 to 3 times per week,Good,Good,Good,Excellent,Good,4,4,4,4,4,4,5,5,5,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 55 and 59 years old,Rome,I am employed,Android,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check posted signage.,Leisure/Outing,Lack of real-time updates,Yes,,Every day,Excellent,Good,Good,Excellent,Good,5,5,4,5,5,5,3,4,4,Ability to download public transport routes for offline use,No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Female,between 55 and 59 years old,Ascoli Piceno,I am self-employed,iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I use it without a defined frequency,1 to 3 times per week,I always use public transportation on holiday,"I check posted signage., I check the Internet.","Leisure/Outing, Airports",Inaccurate or unreliable route and time data,Yes,,I use it occasionally,Average,Average,Average,Average,Average,4,3,3,4,3,3,3,3,3,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,I use it occasionally,Good,Good,Good,Good,Average,4,4,4,4,4,4,3,3,5,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Female,between 25 and 34 years old,Perugia,I am employed,iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check the Internet.,Leisure/Outing,"Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,A few times per month,Average,Bad,Bad,Average,Average,4,4,3,3,4,3,4,4,3,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",No,"Not familiar with the interface, Prefer Google ecosystem or apps",,,,,,,,,,,,,,,,
Yes,Female,between 35 and 44 years old,Torino,I am employed,"Both, I have more than one phone",1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,1 to 3 times per month,I do not use it,I use it without a defined frequency,I do not use it,I use it without a defined frequency,Bus + Bicycle/Elec. Scooter,"I check the Internet., public transport app","Work/Internship, Leisure/Outing, train station, airport",Inaccurate or unreliable route and time data,Yes,,1 to 3 times per week,Good,Average,Average,Average,Good,4,3,3,4,4,4,3,4,3,"Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,I use it occasionally,Good,Average,Average,Average,Good,4,3,3,4,4,4,3,3,5,"Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 18 and 24 years old,Pavia ,"I am a student and I work (internship, etc.)",iOS (iPhone),I use it without a defined frequency,4 to 7 times per week,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,Car + Train,I check the Internet.,"Work/Internship, University/School","Incomplete or missing transport information, Lack of real-time updates",Yes,,A few times per month,Average,Bad,Average,Good,Bad,4,3,2,3,4,3,3,2,3,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,1 to 3 times per week,Average,Bad,Average,Average,Terrible,3,2,1,3,3,2,1,1,1,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)"
Yes,Male,between 35 and 44 years old,Campobasso,I am self-employed,"Both, I have more than one phone",1 to 3 times per month,I use it without a defined frequency,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, University/School","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,A few times per month,Average,Bad,Average,Average,Average,4,4,3,4,3,4,3,3,3,"More detailed transit info (e.g. stop names, platform numbers), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,A few times per month,Good,Average,Good,Good,Average,4,4,3,3,4,4,3,3,5,"Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Bologna,I am employed,Android,4 to 7 times per week,1 to 3 times per month,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,Only on weekends,I use it without a defined frequency,1 to 3 times per week,I do not combine public transport modes,"I check posted signage., I ask the people around me., I check the Internet.","Work/Internship, Home (own or relatives'), Educational or training courses","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,1 to 3 times per week,Good,Average,Good,Good,Good,4,4,3,4,3,4,3,4,3,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,I use it occasionally,Average,Average,Good,Good,Average,3,3,3,4,4,3,3,3,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Torino,I am employed,iOS (iPhone),1 to 3 times per month,1 to 3 times per week,4 to 7 times per week,4 to 7 times per week,I use it without a defined frequency,Only on weekends,I use it without a defined frequency,1 to 3 times per week,Bus + Train,I check the Internet.,"Work/Internship, Home (own or relatives')","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,Every day,Bad,Good,Average,Bad,Terrible,4,4,2,,3,2,,1,3,Better multi-modal trip planning (e.g. walk + bus + train in one route),Yes,,1 to 3 times per week,Bad,Bad,Good,Average,Bad,4,3,4,3,3,2,3,4,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 35 and 44 years old,Capriolo (BS),I am employed,"Both, I have more than one phone",I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,1 to 3 times per week,I do not combine public transport modes,I check posted signage.,"Leisure/Outing, Shopping center","No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,1 to 3 times per week,Good,Average,Good,Good,Good,5,5,3,4,4,3,3,5,5,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)",Yes,,I use it occasionally,Average,Average,Average,Average,Average,5,5,3,3,4,3,2,1,1,"Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Female,between 25 and 34 years old,milan,I am employed,Android,I do not use it,I use it without a defined frequency,Only on weekends,Only on weekends,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,car+metro,"I check posted signage., I check the Internet.",Leisure/Outing,"Incomplete or missing transport information, Inaccurate or unreliable route and time data",Yes,,1 to 3 times per week,Average,Average,Good,Average,Average,4,4,3,4,4,2,2,3,3,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)",No,"Limited to Apple devices, Not familiar with the interface",,,,,,,,,,,,,,,,
Yes,Female,between 25 and 34 years old,cremona,I am employed,iOS (iPhone),I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,Only on weekends,I do not use it,I do not use it,I use it without a defined frequency,I do not combine public transport modes,I check the Internet.,Leisure/Outing,Incomplete or missing transport information,Yes,,A few times per month,Good,Good,Good,Average,Good,4,4,4,4,5,5,5,4,4,"More detailed transit info (e.g. stop names, platform numbers)",Yes,,A few times per month,Excellent,Good,Excellent,Good,Good,5,4,4,4,4,4,4,4,5,Ability to download public transport routes for offline use
Yes,Female,between 25 and 34 years old,Castellanza,I am self-employed,Android,1 to 3 times per month,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,1 to 3 times per week,I do not combine public transport modes,I check the Internet.,Hospital/Doctor,"No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,A few times per month,Good,Excellent,Excellent,Good,Good,5,5,5,5,4,4,4,5,5,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Male,between 25 and 34 years old,Lucca,I am employed,"Both, I have more than one phone",4 to 7 times per week,1 to 3 times per week,4 to 7 times per week,I use it without a defined frequency,Only on weekends,Only on weekends,I use it without a defined frequency,Only on weekends,Bus + Train,"I check the Internet., I ask a friend.","Work/Internship, Home (own or relatives'), Shopping center",Lack of real-time updates,Yes,,Every day,Average,Bad,Excellent,Terrible,Good,1,4,2,3,4,3,1,4,3,"Broader public transport coverage in more cities or regions, Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,Every day,Average,Average,Average,Good,Average,4,3,3,3,3,3,3,3,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions"
Yes,Male,between 25 and 34 years old,Italy,I am employed,iOS (iPhone),4 to 7 times per week,1 to 3 times per month,4 to 7 times per week,4 to 7 times per week,1 to 3 times per month,I use it without a defined frequency,I use it without a defined frequency,1 to 3 times per month,Bus + Train + Bicycle/Elec. Scooter,I check posted signage.,"Work/Internship, Home (own or relatives'), Leisure/Outing",Lack of real-time updates,Yes,,Every day,Good,Good,Bad,Average,Average,3,4,3,5,4,5,3,2,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use",Yes,,4 to 6 times per week,Good,Good,Good,Excellent,Average,5,4,4,3,4,5,4,4,5,"Ability to download public transport routes for offline use, More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 35 and 44 years old,Piacenza,I am self-employed,"Both, I have more than one phone",I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,"I check posted signage., I check the Internet.","Work/Internship, Leisure/Outing, Hospital/Doctor","Lack of real-time updates, Poor route planning, usability, and/or unclear directions",Yes,,A few times per month,Good,Good,Good,Good,Good,4,4,3,2,4,4,4,4,4,Ability to download public transport routes for offline use,Yes,,I use it occasionally,Good,Good,Good,Good,Good,5,5,5,4,4,4,4,4,5,Ability to download public transport routes for offline use
Yes,Male,between 35 and 44 years old,Grosseto,I am self-employed,"Both, I have more than one phone",1 to 3 times per month,1 to 3 times per month,I use it without a defined frequency,I do not use it,I use it without a defined frequency,I do not use it,I use it without a defined frequency,4 to 7 times per week,I do not combine public transport modes,"I check the Internet., I ask a friend.","Work/Internship, Leisure/Outing, Shopping center","Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,Every day,Average,Good,Average,Average,Average,4,4,4,3,4,4,3,3,3,"More accurate or consistent real-time public transport updates, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,1 to 3 times per week,Average,Average,Average,Average,Average,3,3,3,3,3,3,3,3,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Male,between 25 and 34 years old,Venice,I am employed,"Both, I have more than one phone",I use it without a defined frequency,I use it without a defined frequency,I do not use it,I use it without a defined frequency,Only on weekends,I use it without a defined frequency,I use it without a defined frequency,1 to 3 times per week,Bus + Train,"I check posted signage., I check the Internet.","Leisure/Outing, Shopping center",Inaccurate or unreliable route and time data,Yes,,4 to 6 times per week,Excellent,Excellent,Excellent,Good,Average,5,5,5,5,5,5,4,4,5,Better multi-modal trip planning (e.g. walk + bus + train in one route),Yes,,I use it occasionally,Average,Average,Bad,Terrible,Bad,2,1,2,3,2,2,1,1,1,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 18 and 24 years old,Portogruaro,I am a student,iOS (iPhone),I use it without a defined frequency,1 to 3 times per month,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,Bus + Train,I check the Internet.,"Leisure/Outing, University/School, Hospital/Doctor",Incomplete or missing transport information,Yes,,1 to 3 times per week,Good,Average,Good,Average,Average,3,3,2,2,4,4,4,5,4,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions",Yes,,I use it occasionally,Average,Average,Average,Good,Average,5,2,3,3,4,4,3,5,5,"More accurate or consistent real-time public transport updates, Broader public transport coverage in more cities or regions"
Yes,Male,between 35 and 44 years old,Milan,I am employed,Android,I do not use it,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,Just car,"I check posted signage., I check the Internet.",Leisure/Outing,"No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,1 to 3 times per week,Good,Good,Good,Excellent,Excellent,4,5,4,3,4,5,4,5,4,"Broader public transport coverage in more cities or regions, Ability to download public transport routes for offline use, More detailed transit info (e.g. stop names, platform numbers)",No,Prefer Google ecosystem or apps,,,,,,,,,,,,,,,,
Yes,Female,between 45 and 54 years old,"Udine, Italy",I am employed,"Both, I have more than one phone",I do not use it,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I use it without a defined frequency,4 to 7 times per week,Bus + Train,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives')",Incomplete or missing transport information,Yes,,1 to 3 times per week,Good,Good,Good,Good,Good,4,4,4,4,5,4,,4,4,"More detailed transit info (e.g. stop names, platform numbers), Better multi-modal trip planning (e.g. walk + bus + train in one route)",Yes,,A few times per month,Good,Good,Good,Good,Good,4,5,4,4,4,4,4,4,5,Better multi-modal trip planning (e.g. walk + bus + train in one route)
Yes,Male,between 35 and 44 years old,Rome,I am self-employed,iOS (iPhone),1 to 3 times per month,I use it without a defined frequency,4 to 7 times per week,I use it without a defined frequency,1 to 3 times per month,I use it without a defined frequency,I use it without a defined frequency,I use it without a defined frequency,metro+bicycle,"I check posted signage., I check the Internet.","Work/Internship, Leisure/Outing, Educational or training courses","Incomplete or missing transport information, Inaccurate or unreliable route and time data, Lack of real-time updates",Yes,,4 to 6 times per week,Good,Good,Good,Good,Bad,4,4,4,4,4,4,4,4,4,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",Yes,,I use it occasionally,Good,Good,Good,Good,Bad,3,4,4,4,4,4,4,4,5,"More accurate or consistent real-time public transport updates, Ability to download public transport routes for offline use, Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)"
Yes,Female,between 25 and 34 years old,Padua,I am employed,Android,1 to 3 times per week,I use it without a defined frequency,I do not use it,4 to 7 times per week,I do not use it,I use it without a defined frequency,I use it without a defined frequency,1 to 3 times per week,I do not combine public transport modes,"I check posted signage., I check the Internet.","Work/Internship, Home (own or relatives'), Leisure/Outing","No details about comfort or service quality (accessibility, crowds, comfort, etc.)",Yes,,Every day,Good,Good,Good,Average,Average,4,4,3,4,3,4,4,4,3,"Broader public transport coverage in more cities or regions, Better multi-modal trip planning (e.g. walk + bus + train in one route), More customizable routing options (e.g. avoid stairs, reduce walking)",No,"Less accurate or delayed real-time info, Limited to Apple devices, Fewer transit details compared to Google Maps, Not familiar with the interface",,,,,,,,,,,,,,,,
Yes,Male,between 45 and 54 years old,Brescia,I am employed,Android,I use it without a defined frequency,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I use it without a defined frequency,4 to 7 times per week,I do not combine public transport modes,I don’t look for this information.,"Leisure/Outing, Educational or training courses",Inaccurate or unreliable route and time data,Yes,,1 to 3 times per week,Average,Average,Good,Good,Average,4,4,3,3,4,4,4,3,3,"More detailed transit info (e.g. stop names, platform numbers)",Yes,,A few times per month,Average,Average,Good,Good,Average,4,4,3,3,4,3,4,4,5,"Broader public transport coverage in more cities or regions, More detailed transit info (e.g. stop names, platform numbers)"
Yes,Female,between 18 and 24 years old,Venice,I am a student,iOS (iPhone),I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,4 to 7 times per week,I do not combine public transport modes,I check the Internet.,"Home (own or relatives'), Leisure/Outing, Shopping center",Lack of real-time updates,Yes,,I use it occasionally,Good,Good,Good,Good,Average,4,4,3,4,3,3,3,3,3,"More detailed transit info (e.g. stop names, platform numbers)",Yes,,I use it occasionally,Good,Excellent,Excellent,Excellent,Average,4,4,5,4,5,4,4,5,5,"More detailed transit info (e.g. stop names, platform numbers)"
Yes,Male,between 45 and 54 years old,oleggio,I am unemployed,Android,I do not use it,I use it without a defined frequency,I do not use it,I do not use it,I do not use it,I do not use it,I do not use it,Only on weekends,I do not combine public transport modes,I check the Internet.,Home (own or relatives'),Lack of real-time updates,Yes,,1 to 3 times per week,Bad,Good,Average,Average,Average,2,3,2,2,3,3,3,3,3,"More detailed transit info (e.g. stop names, platform numbers)",Yes,,I use it occasionally,Average,Average,Average,Average,Average,4,3,3,3,3,4,3,3,5,Better multi-modal trip planning (e.g. walk + bus + train in one route)
